Brand,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Weight,BODY_Thickness,FEATURES_Sensors
135.04079942202856,184.80851683893775,155.53561104982953,227.51588729556767,227.51588729556767,173.3329008558389,21,22,156.24529576518924,2021,190.0,165.2,75.5,190.0,8.9,273.0934486354896
135.04079942202856,181.53066197064868,187.89258872955676,190.5468988450516,282.6329436477838,172.6805425951026,21,22,191.27517745911354,2020,175.0,159.2,75.2,175.0,8.7,262.82381903675486
135.04079942202856,180.46263549182274,227.51588729556767,227.51588729556767,227.51588729556767,172.50890276245738,21,22,183.9922696136525,2021,133.0,107.3,55.6,133.0,19.9,0.0
135.04079942202856,227.51588729556767,183.834891770936,137.25794364778383,137.25794364778383,171.31357987900543,21,22,166.86823591194593,2019,118.0,104.9,53.1,118.0,20.1,0.0
135.04079942202856,175.32945720367567,137.25794364778383,118.9719624318559,227.51588729556767,170.4747725216563,21,22,157.48287636617417,2019,118.0,104.9,52.8,118.0,18.7,0.0
135.04079942202856,172.0124402702062,181.23399711014275,187.57049060796396,178.80794364778384,169.68313913360348,21,22,150.31158872955675,2020,475.0,243.3,161.2,475.0,9.4,230.6324685855438
135.04079942202856,171.97628168912743,184.8868988450516,186.29583748427441,176.20529576518925,169.6953322897738,21,22,143.71897182389193,2020,186.0,165.0,75.0,186.0,9.1,273.0934486354896
135.04079942202856,172.04296163088168,183.97215727463063,185.41113480682628,227.51588729556767,169.73399896601438,21,22,216.98264788259462,2020,165.0,158.7,74.6,165.0,8.5,273.0934486354896
135.04079942202856,171.44419624318562,181.67276056119752,183.32239248637117,190.79794364778385,169.59168988450517,21,22,207.99655532793824,2020,165.0,158.7,74.6,165.0,8.5,273.0934486354896
135.04079942202856,169.41631894501833,176.45184909254053,227.51588729556767,227.51588729556767,169.04203502068077,21,22,195.56948591194595,2020,160.0,158.7,74.8,160.0,8.9,262.82381903675486
135.04079942202856,166.86830897798652,170.54705915303785,178.65099295597298,227.51588729556767,168.31737399371045,21,22,183.6039874772853,2020,168.0,146.1,71.6,168.0,9.9,230.6324685855438
135.04079942202856,164.30775416047175,180.9781471823892,152.9219624318559,227.51588729556767,167.55677776367762,21,22,149.7571774591135,2019,197.0,174.5,83.3,197.0,8.4,273.0934486354896
135.04079942202856,164.60782021457555,153.7061439739099,227.51588729556767,227.51588729556767,167.6177709411892,21,22,153.8826478825946,2019,178.0,164.9,75.8,178.0,8.4,262.82381903675486
135.04079942202856,164.23645392273053,153.63128168912743,227.51588729556767,227.51588729556767,167.47857293300495,21,22,185.20098121592795,2019,153.0,149.1,72.2,153.0,8.9,282.51228815330086
135.04079942202856,227.51588729556767,196.0161766952531,227.51588729556767,227.51588729556767,166.79522316634112,10,13,227.51588729556767,2018,279.0,209.5,125.0,279.0,8.3,201.36557103750343
135.04079942202856,196.01617669525305,193.92112553458992,187.67294364778382,227.51588729556767,166.6331272418425,10,13,227.51588729556767,2019,268.0,176.0,126.0,268.0,12.0,201.36557103750343
135.04079942202856,162.12460798043244,151.3753754239851,227.51588729556767,227.51588729556767,165.92174480758956,21,22,173.48058872955676,2019,130.0,146.4,68.8,130.0,8.3,265.22836280118815
135.04079942202856,161.7562888599194,150.52119624318564,158.3189718238919,170.7109485911946,165.58416712013084,21,22,212.82529576518922,2019,148.0,136.6,65.3,148.0,10.0,230.6324685855438
135.04079942202856,161.1415104674478,148.1005124934054,172.98740513503338,156.2452957651892,164.8332990607964,21,22,169.14144429959705,2018,134.0,137.6,65.7,134.0,9.8,230.6324685855438
135.04079942202856,158.5162075604097,180.82038749501385,110.6714718238919,227.51588729556767,163.9783131181452,21,22,160.1613239412973,2018,150.0,142.5,71.9,150.0,9.4,230.6324685855438
135.04079942202856,155.65322787937353,177.6308544594183,97.90917745911352,187.67294364778382,163.01832694504566,21,22,224.74294364778382,2018,175.0,162.1,75.0,175.0,8.6,291.78438178662043
135.04079942202856,155.6331471823892,227.51588729556767,169.45873963701624,240.03196243185593,162.95191778289083,21,22,151.44583748427442,2018,158.0,153.7,74.5,158.0,8.5,291.78438178662043
135.04079942202856,156.39843627550167,145.3904964779865,227.51588729556767,227.51588729556767,163.14593457496426,21,22,153.5579838993668,2018,144.0,152.3,71.1,144.0,8.4,273.0934486354896
135.04079942202856,158.26442588798972,148.0989662816839,227.51588729556767,227.51588729556767,163.71892709836456,21,22,163.70948591194596,2018,155.0,162.0,76.0,155.0,8.1,291.78438178662043
135.04079942202856,158.30502063478067,227.51588729556767,227.51588729556767,227.51588729556767,163.68949116901246,21,22,163.29843192172973,2018,144.0,153.5,71.6,144.0,8.5,273.0934486354896
135.04079942202856,157.72808834762654,148.4492908028108,227.51588729556767,227.51588729556767,163.4472117109887,21,22,160.26058872955676,2018,145.0,147.1,68.8,145.0,8.5,273.0934486354896
135.04079942202856,158.0047974954571,149.0701682084448,176.63294364778383,227.51588729556767,163.49981161949663,21,22,153.98613480682624,2018,151.0,147.5,70.6,151.0,9.1,260.8808628011882
135.04079942202856,156.92556276729496,180.21794364778384,166.78699373864265,132.52897182389194,163.07237121934548,21,22,161.16235339050615,2018,169.0,161.0,76.0,169.0,7.9,262.82381903675486
135.04079942202856,156.52097632543763,177.10106714640855,188.68903549182275,226.77647182389194,162.8788145176582,20,19,150.94439248637119,2019,90.0,125.2,50.5,90.0,12.8,0.0
135.04079942202856,191.0889516215464,189.28649530398198,183.6425341267526,169.5352578678465,162.07424341446998,10,19,155.10294364778383,2018,415.0,255.0,155.0,415.0,9.4,201.36557103750343
135.04079942202856,187.40899530398198,185.8258354918227,180.64725508502104,168.72104740604348,161.62496884314825,10,19,137.65862909852254,2018,245.0,189.5,111.0,245.0,9.2,201.36557103750343
135.04079942202856,154.45762265199102,174.38240652944475,165.2671519629246,192.91717745911356,160.9399690774103,21,22,159.22465727463063,2017,147.0,148.6,72.0,147.0,7.5,291.78438178662043
135.04079942202856,154.32379361827688,173.79390860656815,164.39879436477838,185.41431454926126,160.84265587534006,21,22,145.10286795597298,2017,155.0,148.0,73.0,155.0,7.5,291.78438178662043
135.04079942202856,153.8077177459114,147.93933020265465,162.690280347408,177.28655532793823,160.60322879478198,21,22,158.35352979196674,2017,175.0,159.6,81.5,175.0,8.7,273.0934486354896
135.04079942202856,155.90501739795232,150.98880776474508,167.1484494225258,187.72198591194598,161.33974917129098,21,22,227.51588729556767,2017,164.0,152.7,76.5,164.0,9.0,291.78438178662043
135.04079942202856,156.64472860183784,172.80969320207757,227.51588729556767,227.51588729556767,161.5808458926684,21,22,144.1274051350334,2017,145.0,146.1,71.9,145.0,7.9,255.05575820092722
135.04079942202856,155.02162051501068,170.63544441054398,149.06794364778386,227.51588729556767,160.92170932822876,21,22,201.44529576518917,2017,148.0,148.6,70.9,148.0,7.4,291.78438178662043
135.04079942202856,156.1665905054735,171.598247651991,168.3319950998073,133.60517745911352,161.3240711316228,21,22,140.0436604053093,2017,175.15885482645047,140.7,71.8,175.15885482645047,10.0,201.36557103750343
135.04079942202856,155.27065249628305,152.13041808672548,165.77191197064866,188.46065414395196,160.9352563378255,21,22,138.29873091029305,2017,175.15885482645047,146.0,72.1,175.15885482645047,7.7,240.39421487014653
135.04079942202856,156.09010513027798,165.03599295597297,167.1874354918227,129.1526478825946,161.22053820777,21,22,165.6689919496834,2017,175.15885482645047,142.0,70.5,175.15885482645047,8.6,273.0934486354896
135.04079942202856,156.0583488999222,164.40328748797458,166.69099566521416,189.73058872955676,161.1716611781378,21,22,141.4417943647784,2017,175.15885482645047,165.0,82.5,175.15885482645047,7.9,262.82381903675486
135.04079942202856,156.5564808154408,165.5447715164204,227.51588729556767,227.51588729556767,161.3379432678012,21,22,164.9097258197045,2016,156.0,141.5,71.2,156.0,7.5,273.0934486354896
