Brand,url,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Weight,BODY_Thickness,FEATURES_Sensors
HP,https://www.gsmarena.com/hp_pro_slate_10_ee_g1-6964.php,No cellular connectivity, N/A,,,,No,No,,"2015, January. Released 2015, January",855.0,280.0,182.0,855.0,14.4,"Accelerometer, compass"
HP,https://www.gsmarena.com/hp_pro_slate_8-6962.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,,,,HSPA,"2015, January. Released 2015, January",350.0,207.0,137.0,350.0,8.0,"Accelerometer, gyro, proximity, compass, barometer"
HP,https://www.gsmarena.com/hp_slate6_voicetab_ii-6831.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, November. Released 2014, November",160.0,165.1,83.2,160.0,9.0,"Accelerometer, gyro, proximity, compass"
HP,https://www.gsmarena.com/hp_7_voicetab-6784.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 , HSDPA,,,Yes,Yes,HSPA,"2014, October. Released 2014, October",305.0,192.1,102.2,305.0,10.2,"Accelerometer, proximity"
HP,https://www.gsmarena.com/hp_7_plus-6377.php,No cellular connectivity, N/A,,,,No,No,,"2014, May. Released 2014, May",294.0,192.5,121.9,294.0,8.1,Accelerometer
HP,https://www.gsmarena.com/hp_8-6199.php,No cellular connectivity, N/A,,,,No,No,,"2014, February. Released 2014, March",313.0,200.3,136.3,313.0,8.0,"Accelerometer, gyro"
HP,https://www.gsmarena.com/hp_slate7_voicetab_ultra-7013.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 20, 40",,,,"HSPA, LTE",2014. Released 2014,239.0,183.5,103.9,239.0,7.2,"Accelerometer, gyro, proximity, compass"
HP,https://www.gsmarena.com/hp_slate7_voicetab-5971.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2, HSDPA,,,Yes,Yes,HSPA,"2014, January. Released 2014, February",325.0,,,325.0,9.5,"Accelerometer, gyro, proximity, compass"
HP,https://www.gsmarena.com/hp_slate6_voicetab-5970.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, January. Released 2014, February",160.0,165.0,83.2,160.0,8.8,"Accelerometer, gyro, proximity, compass"
HP,https://www.gsmarena.com/hp_slate8_pro-5885.php,No cellular connectivity, N/A,,,,No,No,,"2013, December. Released 2013, December",453.0,220.0,141.5,453.0,9.9,"Accelerometer, gyro, compass"
HP,https://www.gsmarena.com/hp_slate10_hd-5884.php,No cellular connectivity, N/A,,,,No,No,,"2013, December. Released 2013, December",626.0,259.0,178.0,626.0,9.7,"Accelerometer, gyro, compass"
HP,https://www.gsmarena.com/hp_slate7_extreme-5883.php,No cellular connectivity, N/A,,,,No,No,,"2013, December. Released 2013, December",319.0,200.0,120.0,319.0,9.4,"Accelerometer, gyro, compass"
HP,https://www.gsmarena.com/hp_slate7_plus-5882.php,No cellular connectivity, N/A,,,,No,No,,"2013, December. Released 2013, December",340.0,194.7,122.7,340.0,10.7,"Accelerometer, compass"
HP,https://www.gsmarena.com/hp_slate_7-5317.php,No cellular connectivity, N/A,,,,No,No,,"2013, February. Released 2013, April",372.0,197.1,116.1,372.0,10.7,Accelerometer
HP,https://www.gsmarena.com/hp_veer_4g-3943.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,"2011, May. Released 2011, May 15",103.0,84.0,54.5,103.0,15.1,"Accelerometer, proximity"
HP,https://www.gsmarena.com/hp_veer-3771.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 ,,,,,HSPA 7.2/5.76 Mbps,"2011, February. Released 2011, June",103.0,84.0,54.5,103.0,15.1,"Accelerometer, proximity"
HP,https://www.gsmarena.com/hp_pre_3-3770.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 7.2/5.76 Mbps,"2011, February. Released 2011, August",156.0,111.0,64.0,156.0,16.0,"Accelerometer, proximity, compass"
HP,https://www.gsmarena.com/hp_touchpad-3839.php,No cellular connectivity, N/A,,,,No,No,,"2011, February. Released 2011, July",740.0,240.0,190.0,740.0,13.7,"Accelerometer, gyro"
HP,https://www.gsmarena.com/hp_ipaq_glisten-3036.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 7.2/0.384 Mbps,"2009, November. Released 2009, December",132.0,112.8,62.8,132.0,13.4,
HP,https://www.gsmarena.com/hp_ipaq_voice_messenger-2561.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 7.2/0.384 Mbps,"2008, October. Released 2009, March",107.0,114.0,50.0,107.0,13.6,
HP,https://www.gsmarena.com/hp_ipaq_data_messenger-2560.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 7.2/2 Mbps,"2008, October. Released 2009, March",160.0,114.0,57.0,160.0,17.4,
HP,https://www.gsmarena.com/hp_ipaq_910c-2095.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,,,,,HSPA 7.2/0.384 Mbps,"2007, September. Released 2008, July",146.0,113.0,64.0,146.0,16.0,
HP,https://www.gsmarena.com/hp_ipaq_610c-2094.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,,,,,HSPA 7.2/0.384 Mbps,"2007, September",145.0,117.0,60.3,145.0,17.5,
HP,https://www.gsmarena.com/hp_ipaq_514-1900.php,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Class 10,,"2007, February",102.0,107.0,48.6,102.0,16.3,
HP,https://www.gsmarena.com/hp_ipaq_rw6815-1803.php,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,"2006, October",140.0,102.0,58.0,140.0,19.5,
HP,https://www.gsmarena.com/hp_ipaq_rw6828-1606.php,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,"2006, Q2",140.0,102.0,58.0,140.0,19.5,
HP,https://www.gsmarena.com/hp_ipaq_rw6818-1607.php,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,"2006, Q2",140.0,102.0,58.0,140.0,19.5,
HP,https://www.gsmarena.com/hp_ipaq_hw6915-1459.php,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Class 10,,"2006, February",179.0,118.0,71.0,179.0,18.0,
HP,https://www.gsmarena.com/hp_ipaq_hw6910-1720.php,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Class 10,,"2006, February",179.0,118.0,71.0,179.0,18.0,
HP,https://www.gsmarena.com/hp_ipaq_hw6515-1312.php,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Class 10,,"2005, Q2",165.0,118.0,71.0,165.0,18.0,
HP,https://www.gsmarena.com/hp_ipaq_hw6510-1313.php,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Class 10,,"2005, Q2",165.0,118.0,71.0,165.0,18.0,
HP,https://www.gsmarena.com/hp_ipaq_h6325-1310.php,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,No,,"2004, Q4",190.0,137.6,74.6,190.0,20.8,
HP,https://www.gsmarena.com/hp_ipaq_h6320-1311.php,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,No,,"2004, Q4",190.0,137.6,74.6,190.0,20.8,
HTC,https://www.gsmarena.com/htc_wildfire_e_star-12454.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 38, 40, 41",,,,"HSPA, LTE","2023, August 08",200.0,164.8,76.5,200.0,9.2,"Fingerprint (side-mounted), accelerometer, proximity"
HTC,https://www.gsmarena.com/htc_u23_pro-12269.php,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 3, 5, 7, 8, 12, 17, 20, 28, 38, 39, 40, 41","1, 3, 7, 20, 28, 41, 78 SA/NSA",,,"HSPA, LTE-A, 5G","2023, May 18",205.0,166.6,77.1,205.0,8.9,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass"
HTC,https://www.gsmarena.com/htc_a103_plus-12522.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 38, 40, 41",,,,"HSPA, LTE","2023, July 19",430.0,239.2,157.9,430.0,7.9,"Accelerometer, gyro, proximity"
HTC,https://www.gsmarena.com/htc_a103-12523.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 5, 7, 8, 20, 38, 40, 41",,,,"HSPA, LTE","2023, July",440.0,244.0,162.6,440.0,8.5,"Accelerometer, gyro"
HTC,https://www.gsmarena.com/htc_a102-12524.php,GSM / CDMA / HSPA / CDMA2000 / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 38, 39, 40, 41",,,,"HSPA, LTE","2023, July 13",533.0,257.9,162.5,533.0,7.9,"Accelerometer, gyro, proximity"
HTC,https://www.gsmarena.com/htc_a101-12525.php,GSM / CDMA / HSPA / CDMA2000 / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 38, 39, 40, 41",,,,"HSPA, LTE","2022, July 04",530.0,241.5,160.3,530.0,8.4,"Accelerometer, gyro, proximity"
HTC,https://www.gsmarena.com/htc_wildfire_e_plus-11948.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 , LTE (unspecified),,,,"HSPA, LTE","2022, October 24",190.0,164.1,75.9,190.0,8.8,"Accelerometer, compass"
HTC,https://www.gsmarena.com/htc_desire_22_pro-11642.php,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 39, 40, 41","1, 3, 7, 20, 28, 41, 78 SA/NSA",,,"HSPA, LTE-A","2022, June 28",205.0,166.3,76.9,205.0,9.4,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass"
HTC,https://www.gsmarena.com/htc_wildfire_e2_plus-11266.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 38, 40, 41",,,,"HSPA, LTE","2021, December 14",210.0,174.2,78.6,210.0,9.3,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
HTC,https://www.gsmarena.com/htc_wildfire_e3-10790.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 5, 7, 8, 20, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/75 Mbps","2021, March 15",186.0,165.7,76.6,186.0,9.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
HTC,https://www.gsmarena.com/htc_desire_21_pro_5g-10681.php,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 39, 40, 41","1, 3, 5, 7, 28, 41, 78 SA/NSA",,,"HSPA, LTE-A","2021, January 13",205.0,167.1,78.1,205.0,9.4,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass"
HTC,https://www.gsmarena.com/htc_desire_20+-10529.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A, Cat6 300/75 Mbps","2020, October 19",203.0,164.9,75.7,203.0,9.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
HTC,https://www.gsmarena.com/htc_wildfire_e1_lite-10594.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 5, 7, 8, 20, 38, 40",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/75 Mbps","2020, September 24",160.0,147.9,71.4,160.0,8.9,"Fingerprint (rear-mounted), accelerometer, proximity"
HTC,https://www.gsmarena.com/htc_wildfire_e2-10357.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 , LTE (unspecified),,,,"HSPA, LTE-A","2020, August 06",173.0,158.4,75.9,173.0,9.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
HTC,https://www.gsmarena.com/htc_wildfire_e1_plus-10593.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, December 18",165.0,157.5,75.0,165.0,8.9,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
HTC,https://www.gsmarena.com/htc_wildfire_e1-10592.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, December 18",165.0,157.5,75.0,165.0,8.9,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
HTC,https://www.gsmarena.com/htc_wildfire_e-10595.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38, 40",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2019, August 15",160.0,147.9,71.4,160.0,8.9,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
HTC,https://www.gsmarena.com/htc_desire_20_pro-10297.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 5, 7, 8, 20, 28, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat13 400/150 Mbps","2020, June 16",201.0,162.0,77.0,201.0,9.4,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
HTC,https://www.gsmarena.com/htc_desire_19s-9965.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 5, 7, 8, 20, 28, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2019, November 14",170.0,156.2,74.8,170.0,8.5,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
HTC,https://www.gsmarena.com/htc_exodus_1s-9924.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2019, October 19",150.0,154.2,72.7,150.0,8.3,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
HTC,https://www.gsmarena.com/htc_wildfire_x-9797.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 5, 8, 40, 41",,,,"HSPA, LTE-A","2019, August 14",160.0,156.7,74.9,160.0,8.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity"
HTC,https://www.gsmarena.com/htc_u19e-9735.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 5, 7, 8, 20, 28, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat15 800/150 Mbps","2019, June 11",180.0,156.6,75.9,180.0,8.0,"Iris scanner, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
HTC,https://www.gsmarena.com/htc_desire_19+-9734.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2019, June 11",170.0,156.2,74.8,170.0,8.5,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
HTC,https://www.gsmarena.com/htc_desire_12s-9487.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, December",150.0,154.2,72.7,150.0,8.3,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
HTC,https://www.gsmarena.com/htc_u12_life-9179.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32, 38, 40, 66",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat11 600/75 Mbps","2018, August",175.0,158.5,75.4,175.0,8.3,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
HTC,https://www.gsmarena.com/htc_u12+-9119.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 28, 32, 38, 39, 49, 41, 66",,,,"HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps","2018, May 23",188.0,156.6,73.9,188.0,8.7,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
HTC,https://www.gsmarena.com/htc_desire_12+-9102.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 40",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, March 20",157.0,158.2,76.6,157.0,8.4,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
HTC,https://www.gsmarena.com/htc_desire_12-9071.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - Global",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, March",137.0,148.5,70.8,137.0,8.2,"Accelerometer, proximity, compass"
HTC,https://www.gsmarena.com/htc_u11_eyes-8990.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, January",185.0,157.9,75.0,185.0,8.5,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
HTC,https://www.gsmarena.com/htc_u11+-8908.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat15 800/150 Mbps","2017, November 02",188.0,158.5,74.9,188.0,8.5,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
HTC,https://www.gsmarena.com/htc_u11_life-8885.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 12, 13, 17, 20, 28, 66",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat11 600/75 Mbps","2017, November",142.0,149.1,72.9,142.0,8.1,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass"
HTC,https://www.gsmarena.com/htc_u11-8630.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat16 1024/75 Mbps","2017, May 16",169.0,153.9,75.9,169.0,7.9,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass"
HTC,https://www.gsmarena.com/htc_one_x10-8487.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, April. Released 2017, July",175.0,152.9,75.6,175.0,8.2,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
HTC,https://www.gsmarena.com/htc_u_ultra-8519.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 28, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat11 600/50 Mbps","2017, January 12",170.0,162.4,79.8,170.0,8.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass"
HTC,https://www.gsmarena.com/htc_u_play-8518.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, January",145.0,146.0,72.9,145.0,8.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass"
HTC,https://www.gsmarena.com/htc_10_evo-8404.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2016, November. Released 2016, November",174.0,153.6,77.3,174.0,8.1,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass"
HTC,https://www.gsmarena.com/htc_desire_650-8444.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, November. Released 2016, December",140.0,146.9,70.9,140.0,8.4,"Accelerometer, proximity"
HTC,https://www.gsmarena.com/htc_desire_10_pro-8277.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2016, September 20. Released 2016, December 20",165.0,156.5,76.0,165.0,7.9,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
HTC,https://www.gsmarena.com/htc_desire_10_compact-8884.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 , LTE (unspecified),,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, Q1",148.0,148.6,72.0,148.0,7.5,"Accelerometer, proximity"
HTC,https://www.gsmarena.com/htc_one_a9s-8297.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 28, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2016, September. Released 2016, November",149.0,146.5,71.5,149.0,8.0,"Fingerprint (front-mounted), accelerometer, proximity, compass"
HTC,https://www.gsmarena.com/htc_desire_10_lifestyle-8276.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 40",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, September. Released 2016, September",155.0,156.9,76.9,155.0,7.7,"Accelerometer, proximity, compass"
HTC,https://www.gsmarena.com/htc_desire_728_ultra-8633.php,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 38, 39, 40, 41",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2016, August",153.0,157.9,77.8,153.0,7.9,"Accelerometer, proximity, compass"
HTC,https://www.gsmarena.com/htc_desire_628-8128.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, May. Released 2016, June",142.0,146.9,70.9,142.0,8.1,"Accelerometer, proximity"
