Brand,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Weight,BODY_Thickness,FEATURES_Sensors,MISC_Price_Euro
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 , LTE (unspecified),,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,489.0,254.3,161.1,489.0,7.8,Yes,258.68
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 , HSDPA, LTE (unspecified),,Class 12,Class 12,"HSPA, LTE",2015,347.0,210.8,124.2,347.0,9.0,"Accelerometer, compass",302.13
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 , HSDPA, LTE (unspecified),,Yes,Yes,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,143.0,117.7,58.7,143.0,16.6,Yes,152.35
LG,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 , HSDPA,"2, 4, 5, 12, 25, 26, 41",,No,No,"HSPA, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps",2015,138.0,129.9,64.9,138.0,10.9,"Accelerometer, proximity",92.84
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 - D335,,,,,HSPA 21.1/5.76 Mbps,2015,155.0,140.8,71.6,155.0,9.6,"Accelerometer, proximity",137.21
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,139.0,142.7,72.6,139.0,9.9,"Accelerometer, proximity, compass, color spectrum",166.31
LG,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,Yes,,2015,125.0,108.0,58.0,125.0,19.5,,116.62
LG,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Yes,Yes,,2015,125.0,108.0,58.0,125.0,19.5,,102.86
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,136.0,139.7,69.8,136.0,10.2,"Accelerometer, proximity, compass",152.45
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - H818N,"1, 3, 7, 38, 39, 40, 41 - H818N",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,155.0,149.0,76.2,155.0,9.8,"Accelerometer, gyro, proximity, compass, barometer, color spectrum",280.67
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 17, 20, 28 - H815",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",2015,155.0,148.9,76.1,155.0,6.3,"Accelerometer, gyro, proximity, compass, barometer, color spectrum",301.82
LG,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,CDMA2000 1xEV-DO ,"2, 4, 5, 12, 25, 26, 41 - LS770 (Boost Mobile)",,,,"HSPA (roaming, voice only), LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps",2015,165.0,154.4,79.3,165.0,9.4,"Accelerometer, proximity",187.02
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (optional),HSDPA 850 / 1900 / 2100 - H631,"1, 3, 7, 8, 20 - H635",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,163.0,154.3,79.2,163.0,9.6,"Accelerometer, proximity",255.26
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,135.0,138.7,71.9,135.0,10.0,"Accelerometer, proximity",221.4
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 , HSDPA, LTE (unspecified),,Yes,Yes,"HSPA, LTE",2015,45.0,,,45.0,,"Accelerometer, gyro, proximity, heart rate, barometer",321.48
LG,No cellular connectivity, N/A,,,,No,No,,2014,63.0,46.5,37.9,63.0,10.0,"Accelerometer, gyro, compass",94.19
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - H502 model,HSDPA 900 / 2100 , LTE (lte model only),,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,137.0,139.8,69.9,137.0,10.1,"Accelerometer, proximity, compass",143.66
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 900 / 1900 / 2100 - H440N,"1, 3, 7, 8, 20 - H440N",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,124.0,133.3,66.1,124.0,10.0,"Accelerometer, proximity",124.82
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 900 / 1900 / 2100 - H340N,"1, 3, 7, 8, 20 - H340N",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,140.0,129.9,64.9,140.0,10.9,"Accelerometer, proximity, compass",128.68
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,128.0,122.7,64.0,128.0,11.9,Accelerometer,91.87
LG,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20 - H955",,,,"HSPA 42.2/21.1 Mbps, LTE-A Cat6 300/50 MbpsLTE-A, EV-DO Rev.A 3.1 Mbps - US995 (U.S. Cellular)",2015,152.0,149.1,75.3,152.0,9.4,"Accelerometer, gyro, proximity, compass, color spectrum",272.77
LG,CDMA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,"25, 26, 41",,,,"LTE, EV-DO Rev.A 3.1 Mbps",2014,138.0,127.5,67.8,138.0,10.7,"Accelerometer, proximity",52.39
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 2100 ,,,,,HSPA,2014,,138.2,70.6,,10.7,"Accelerometer, proximity",131.08
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 2100 ,,,,,HSPA,2014,153.0,127.5,67.9,153.0,11.9,"Accelerometer, proximity",101.42
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 - D856,"1, 3, 7, 8, 20, 28, 40 - SIM 1",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2014,149.0,146.3,74.6,149.0,8.9,"Accelerometer, gyro, proximity, compass",256.17
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 , HSDPA, LTE (unspecified),,Yes,Yes,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",2014,182.0,157.8,81.8,182.0,9.5,"Accelerometer, gyro, proximity, compass",257.44
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - D392,HSDPA 900 / 1900 / 2100 - D390N,"3, 7, 20 - D390N",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",2014,129.0,127.5,67.9,129.0,10.6,"Accelerometer, proximity",106.27
LG,GSM / HSPA,GSM 900 / 1800 ,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,119.0,124.1,66.3,119.0,11.8,"Accelerometer, proximity",90.36
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,,124.1,66.3,,12.0,"Accelerometer, proximity",97.52
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - D690,,,,,HSPA 21.1/5.76 Mbps,2014,163.0,149.3,75.9,163.0,10.2,"Accelerometer, proximity, compass",242.95
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 - D335,,,,,HSPA 21.1/5.76 Mbps,2014,137.0,138.1,70.6,137.0,10.7,"Accelerometer, proximity",100.82
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,145.0,127.5,67.9,145.0,11.9,"Accelerometer, proximity",112.23
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"3, 4, 7, 20",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2014,344.0,210.8,124.2,344.0,10.0,"Accelerometer, compass",243.2
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,"2, 4, 5, 17",,,,"HSPA, LTE",2014,167.0,152.1,79.2,167.0,9.1,"Accelerometer, proximity, compass",274.62
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 , HSDPA, LTE (unspecified),,Class 12,Class 12,"HSPA, LTE-A",2014,146.0,141.0,71.6,146.0,9.8,"Accelerometer, gyro, proximity, compass",366.09
LG,HSPA / LTE, N/A,HSDPA 850 / 1900 / 2100 ,"2, 4, 5, 17",,,,"HSPA, LTE",2014,294.0,189.2,113.8,294.0,10.2,"Accelerometer, compass",192.34
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,142.0,124.5,65.4,142.0,12.2,"Accelerometer, proximity, compass",108.92
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,2014,,105.6,64.5,,13.0,Accelerometer,60.28
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,2014,,105.6,64.5,,13.0,,53.64
LG,CDMA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,"4, 13",,,,"EV-DO Rev.A 3.1 Mbps, LTE",2014,168.0,152.2,79.3,168.0,9.1,"Accelerometer, proximity, compass",304.07
LG,GSM / LTE,GSM 850 / 900 / 1800 / 1900 , TD-SCDMA, LTE (unspecified),,Yes,Yes,"HSPA 42.2/5.76 Mbps, LTE-A Cat6 300/50 Mbps",2014,154.0,146.3,74.6,154.0,9.1,"Accelerometer, gyro, proximity, compass",336.73
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA,2014,,137.7,69.6,,10.3,"Accelerometer, proximity, compass",212.25
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,"HSDPA 850 / 900 / 1900 / 2100 - D722, D722K (HK)","3, 7, 20 - D722",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2014,134.0,137.7,69.6,134.0,10.3,"Accelerometer, proximity, compass",194.16
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,127.0,127.2,66.8,127.0,9.5,"Accelerometer, proximity",197.24
LG,GSM / CDMA / HSPA / EVDO / LTE,"GSM 850 / 900 / 1800 / 1900 - VS985, LS990",CDMA2000 1xEV-DO - VS985,"4, 13 - VS985",,,,"HSPA, LTE Cat4 150/50 Mbps (LS990)LTE Cat4, EV-DO Rev.A 3.1 Mbps (VS985)",2014,149.0,146.3,74.7,149.0,8.9,"Accelerometer, gyro, proximity, compass",301.26
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 850 / 900 / 1900 / 2100 - D855,"2, 4, 7, 17 - D851",,,,"HSPA 42.2/21.1 Mbps, LTE Cat4 150/50 Mbps",2014,149.0,146.3,74.6,149.0,8.9,"Accelerometer, gyro, proximity, compass",300.11
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 1900 ,,,,,HSPA,2014,102.0,98.0,51.1,102.0,18.5,,67.47
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,2014,107.0,109.4,59.0,107.0,11.9,Accelerometer,
LG,CDMA / LTE,CDMA 800 / 1900 ,,"25, 26, 41",,No,No,"CDMA, LTE",2014,136.0,131.6,66.0,136.0,10.4,"Accelerometer, proximity, compass",138.84
LG,LTE, N/A, N/A,"4, 13",,No,No,LTE,2014,535.0,260.9,165.9,535.0,8.9,"Accelerometer, compass",271.18
LG,No cellular connectivity, N/A,,,,No,No,,2014,523.0,260.9,165.9,523.0,8.9,"Accelerometer, compass",267.41
LG,No cellular connectivity, N/A,,,,No,No,,2014,342.0,210.8,124.2,342.0,9.9,"Accelerometer, compass",223.35
LG,No cellular connectivity, N/A,,,,No,No,,2014,293.0,189.3,113.8,293.0,10.1,"Accelerometer, compass",165.67
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,138.0,138.2,74.3,138.0,9.7,"Accelerometer, proximity",155.8
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,,138.2,74.3,,9.7,"Accelerometer, proximity",125.24
LG,CDMA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,"4, 13",,,,"EV-DO Rev.A 3.1 Mbps, LTE",2014,123.0,131.6,66.0,123.0,9.9,"Accelerometer, proximity, compass",222.33
LG,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,126.0,127.2,66.8,126.0,9.6,"Accelerometer, proximity",157.31
LG,LTE, GSM - N/A,,"4, 13",,No,No,LTE,2014,339.0,216.9,126.5,339.0,8.9,"Accelerometer, gyro, compass",220.2
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,"3, 7, 20",,,,"HSPA, LTE",2014,129.0,127.2,66.4,129.0,10.0,"Accelerometer, proximity",200.58
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 , HSDPA, LTE (unspecified),,Class 12,Class 12,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps",2014,121.0,129.6,66.0,121.0,9.8,"Accelerometer, proximity, compass",248.12
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20 - D620",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2014,121.0,129.6,66.0,121.0,9.8,"Accelerometer, proximity, compass",183.99
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,121.0,129.6,66.0,121.0,9.8,"Accelerometer, proximity, compass",161.16
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,125.0,131.6,66.0,125.0,9.7,"Accelerometer, proximity, compass",298.15
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,126.0,131.6,66.0,126.0,9.7,"Accelerometer, proximity, compass",177.46
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - all models,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,124.0,127.2,66.8,124.0,9.5,"Accelerometer, proximity",152.98
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,126.0,127.2,66.8,126.0,9.5,"Accelerometer, proximity",130.38
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,,109.0,59.9,,12.0,Accelerometer,
LG,GSM / CDMA / HSPA / EVDO,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,2014,114.0,109.4,59.0,114.0,11.9,Accelerometer,84.15
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,2014,113.0,109.4,59.0,113.0,11.9,Accelerometer,91.51
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - D837,"HSDPA 900 / 2100 - D837, D838","3, 7, 20 - D837",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2014,172.0,157.9,81.9,172.0,8.3,"Accelerometer, gyro, proximity, compass",315.16
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 & SIM 3,HSDPA 850 / 2100 ,,,,,HSPA 7.2/5.76 Mbps,2013,140.0,112.8,64.7,140.0,12.7,"Accelerometer, proximity",
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 & SIM 3,HSDPA 850 / 2100 ,,,,,HSPA 7.2/5.76 Mbps,2014,104.0,102.6,58.9,104.0,13.3,"Accelerometer, proximity",97.4
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700 / 1900 / 2100 ,"2, 4, 13",,,,"HSPA, LTE",2014,159.0,121.9,64.8,159.0,14.0,"Accelerometer, proximity",233.55
LG,GSM / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 , HSDPA, LTE (unspecified),,Class 12,Class 12,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps",2013,167.0,150.6,76.1,167.0,9.2,"Accelerometer, gyro, proximity, compass",250.27
LG,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 800 / 850 / 1700 / 1900 / 2100  / 900 - North American version,"1, 2, 4, 5, 17, 19, 25, 26, 41 - North America",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2013,130.0,137.9,69.2,130.0,8.6,"Accelerometer, gyro, proximity, compass, barometer",266.15
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 850 / 1900 / 2100 - D950,"3, 7, 20 - D958",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2013,177.0,160.5,81.6,177.0,8.7,"Accelerometer, gyro, proximity, compass",361.56
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 , HSDPA,,,Yes,Yes,HSPA,2013,122.0,113.8,66.5,122.0,9.0,Accelerometer,151.93
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 7.2/5.76 Mbps,2013,161.0,150.2,76.9,161.0,9.4,"Accelerometer, proximity, compass",251.68
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA 7.2/5.76 Mbps,2013,161.0,150.2,76.9,161.0,9.4,"Accelerometer, proximity, compass",242.52
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 7.2/5.76 Mbps,2013,110.0,102.0,61.0,110.0,12.0,"Accelerometer, proximity",77.95
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 , LTE 800,,,,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps",2013,,,,,,"Accelerometer, gyro, proximity, compass",
LG,No cellular connectivity, ,,,,No,No,No,2013,338.0,216.8,126.5,338.0,8.3,"Accelerometer, gyro, compass",300.31
LG,GSM / CDMA / HSPA / EVDO / LTE,"GSM 850 / 900 / 1800 / 1900 - D800, D802, VS980, LS980","HSDPA 850 / 900 / 1900 / 2100 - D802, VS980","1, 3, 7, 8, 20 - D802",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps",2013,143.0,138.5,70.9,143.0,8.9,"Accelerometer, gyro, proximity, compass",275.57
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 42.2/5.76 Mbps,2013,120.0,128.4,66.5,120.0,9.0,"Accelerometer, proximity, compass",252.21
LG,CDMA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,13,,,,"EV-DO Rev.A 3.1 Mbps, LTE",2013,169.0,111.0,52.3,169.0,15.8,"Accelerometer, proximity, compass",262.66
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2013,141.0,136.9,68.9,141.0,9.4,"Accelerometer, gyro, proximity, compass",273.71
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 7.2/5.76 Mbps,2013,125.0,112.8,64.7,125.0,11.9,"Accelerometer, proximity, compass",114.96
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 7.2/5.76 Mbps,2013,125.0,112.5,64.7,125.0,11.9,"Accelerometer, proximity, compass",110.55
LG,CDMA / EVDO,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,,,,,EV-DO Rev.A 3.1 Mbps,2013,110.0,102.6,61.5,110.0,11.9,"Accelerometer, proximity, compass",62.52
LG,GSM / CDMA / HSPA / EVDO / LTE,CDMA 800 / 1900 - LS720,CDMA2000 1xEV-DO - LS720,25 - LS720,,,,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps, EV-DO Rev.A 3.1 Mbps",2013,113.0,116.1,62.0,113.0,10.1,"Accelerometer, proximity",101.24
LG,GSM / CDMA / HSPA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,13,,,,"EV-DO Rev.A 3.1 Mbps, LTE",2013,129.0,122.5,62.8,129.0,9.8,"Accelerometer, proximity, compass",271.8
LG,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - for Europe,HSDPA 900 / 1900 / 2100 - for Europe,25 - LG870,,,,"HSPA, LTE, EV-DO Rev.A 3.1 Mbps",2013,133.0,131.7,68.2,133.0,9.6,"Accelerometer, proximity, compass",157.96
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700 / 1900 / 2100 - D500,"4, 17 - D500",,,,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps",2013,126.0,128.0,65.9,126.0,10.2,"Accelerometer, proximity, compass",204.73
LG,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,"3, 7, 20 - P875",,,,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps",2013,131.0,126.0,64.5,131.0,9.3,"Accelerometer, proximity, compass",225.68
LG,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,"HSDPA 900 / 2100 - E985, E986","3, 7 - E988",,,,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps",2013,172.0,150.2,76.1,172.0,9.4,"Accelerometer, gyro, proximity, compass",407.22
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100 -  P715,,,,,HSPA 7.2/5.76 Mbps,2013,115.0,122.2,66.6,115.0,9.7,"Accelerometer, proximity, compass",157.15
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 900 / 1900 / 2100 or 900 / 1700 / 2100 - P710,,,,,HSPA 7.2/5.76 Mbps,2013,118.0,121.5,66.6,118.0,9.7,"Accelerometer, proximity, compass",188.9
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA 7.2/5.76 Mbps,2013,100.0,118.4,62.2,100.0,9.2,"Accelerometer, proximity, compass",127.04
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 7.2/5.76 Mbps,2013,103.0,117.5,62.2,103.0,9.2,"Accelerometer, proximity, compass",143.23
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA 7.2/5.76 Mbps,2013,110.0,102.9,61.3,110.0,11.9,"Accelerometer, proximity, compass",94.9
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 7.2/5.76 Mbps,2013,107.0,102.6,61.1,107.0,11.9,"Accelerometer, proximity, compass",94.36
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA 7.2/5.76 Mbps,2013,105.0,102.9,59.2,105.0,12.2,"Accelerometer, proximity",68.21000000000001
LG,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,,,,,HSPA 42.2/5.76 Mbps,2012,139.0,133.9,68.7,139.0,9.1,"Accelerometer, gyro, proximity, compass, barometer",254.52
LG,GSM,GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2,,,,Class 12,No,,2013,92.0,114.4,51.8,92.0,13.2,,43.5
LG,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 & SIM 3 & SIM 4,,,,Class 12,No,,2013,97.0,114.4,51.6,97.0,13.0,,91.62
LG,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2  & SIM 3 & SIM 4,,,,Yes,Yes,,2013,101.0,110.0,70.0,101.0,10.0,,
LG,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2  & SIM 3,,,,Yes,Yes,,2012,98.0,108.9,59.6,98.0,12.1,,102.87
